"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Morgan Frost","C","SSM","18.341","67","0","2","0","2","2","2","0.0","0.0","0.03","0.0","0.03","0.03","0.03","0.28","0.0","0","0","0.0","0","0","0.0","0","2","0.0","7","26","26.92"
"","Jordan Kyrou","RW","SAR","19.365","56","2","0","0","2","2","6","33.33","0.04","0.0","0.0","0.04","0.04","0.11","1.12","0.02","1","1","100.0","0","1","0.0","1","4","25.0","2","4","50.0"
"","Ryan McLeod","C","MISS","17.985","68","0","1","1","1","2","0","0.0","0.0","0.01","0.01","0.01","0.03","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","12","17","70.59"
"","Joseph Garreffa","RW","KIT","18.103","68","0","1","1","1","2","0","0.0","0.0","0.01","0.01","0.01","0.03","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","5","80.0"
"","Brandon Saigeon","C","HAM","19.256","65","1","0","1","1","2","1","100.0","0.02","0.0","0.02","0.02","0.03","0.02","0.27","0.0","0","0","0.0","0","0","0.0","1","1","100.0","4","9","44.44"
"","Ben Hawerchuk","LW","BAR","19.472","52","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","10","0.0"
"","Billy Moskal","C","LDN","17.484","66","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.05","0.42","0.01","0","1","0.0","1","1","100.0","0","1","0.0","5","12","41.67"
"","Nikita Korostelev","RW","PBO","20.6","64","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.03","0.41","0.01","0","0","0.0","0","0","0.0","1","2","50.0","0","0","0.0"
"","Hayden McCool","LW","OSH","20.43","59","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","5","60.0"
"","Brett McKenzie","C","OS/NB","20.512","64","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Sam Miletic","LW","NIAG/LDN","20.367","63","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.28","0.0","0","0","0.0","1","1","100.0","0","0","0.0","0","0","0.0"
"","Kole Sherwood","RW","KIT","20.647","57","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.15","0.0","0","0","0.0","0","0","0.0","1","1","100.0","3","6","50.0"
"","Owen Tippett","RW","MISS","18.579","51","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.1","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Michael McLeod","C","MISS","19.614","38","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.33","0.01","0","0","0.0","1","1","100.0","0","0","0.0","6","9","66.67"
"","Logan Brown","C","WSR/KIT","19.532","32","1","0","0","1","1","1","100.0","0.03","0.0","0.0","0.03","0.03","0.03","0.2","0.01","1","1","100.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Liam Foudy","C","LDN","17.613","65","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","6","66.67"
"","Alex Gritz","C","ER","17.0","67","0","1","0","1","1","0","0.0","0.0","0.01","0.0","0.01","0.01","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","10","40.0"
"","Nicholas Porco","LW","SAG","16.512","57","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.03","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","2","50.0"
"","Lucas Chiodo","LW","BAR","18.875","68","1","0","0","1","1","1","100.0","0.01","0.0","0.0","0.01","0.01","0.01","0.0","0.0","0","0","0.0","0","0","0.0","1","1","100.0","1","3","33.33"
"","Andrei Svechnikov","RW","BAR","17.473","44","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.17","0.0","0","0","0.0","0","1","0.0","0","0","0.0","1","2","50.0"
"","Jaden Peca","RW","BAR","18.412","64","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.0","0.0","0","0","0.0","0","0","0.0","1","1","100.0","0","0","0.0"
"","Zachary Magwood","C","BAR","19.401","65","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.03","0.54","0.01","0","1","0.0","0","1","0.0","0","0","0.0","3","5","60.0"
"","Kirill Nizhnikov","RW","BAR/SBY","17.465","63","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.06","0.56","0.01","0","1","0.0","0","0","0.0","1","3","33.33","0","0","0.0"
"","Jason Robertson","RW","KGN","18.152","68","1","0","0","1","1","3","33.33","0.01","0.0","0.0","0.01","0.01","0.04","0.4","0.01","0","0","0.0","0","1","0.0","1","2","50.0","0","3","0.0"
"","Macauley Carson","LW","SBY","18.514","48","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Kenny Huether","RW","OSH","20.11","67","1","0","0","1","1","4","25.0","0.01","0.0","0.0","0.01","0.01","0.06","0.55","0.01","0","0","0.0","0","1","0.0","1","3","33.33","2","4","50.0"
"","Liam Hawel","C","GUE","18.412","62","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","5","10","50.0"
"","Ryan McGregor","C","SAR","18.629","50","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.04","0.17","0.0","0","0","0.0","1","1","100.0","0","1","0.0","12","16","75.0"
"","Adam Mascherin","LW","KIT","19.278","67","1","0","0","1","1","3","33.33","0.01","0.0","0.0","0.01","0.01","0.04","0.42","0.01","0","0","0.0","0","0","0.0","1","3","33.33","1","3","33.33"
"","Josh Nelson","C","LDN","18.306","65","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.03","0.49","0.01","0","0","0.0","0","0","0.0","1","2","50.0","1","7","14.29"
"","Will Bitten","C","HAM","19.185","62","0","1","0","1","1","0","0.0","0.0","0.02","0.0","0.02","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","5","7","71.43"
"","Matthew Strome","LW","HAM","18.692","65","1","0","0","1","1","1","100.0","0.02","0.0","0.0","0.02","0.02","0.02","0.23","0.0","1","1","100.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Marian Studenic","RW","HAM","18.883","62","0","1","0","1","1","2","0.0","0.0","0.02","0.0","0.02","0.02","0.03","0.28","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Matthew Philip","C","NIAG","18.295","68","1","0","0","1","1","2","50.0","0.01","0.0","0.0","0.01","0.01","0.03","0.35","0.01","0","0","0.0","1","1","100.0","0","1","0.0","9","14","64.29"
"","Johnny Corneil","LW","NIAG","20.083","64","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.05","0.5","0.01","0","0","0.0","0","1","0.0","1","2","50.0","0","3","0.0"
"","Philip Tomasino","RW","NIAG","16.134","61","0","1","0","1","1","1","0.0","0.0","0.02","0.0","0.02","0.02","0.02","0.22","0.0","0","1","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Brady Hinz","RW","SAR/PBO","17.369","68","0","1","0","1","1","0","0.0","0.0","0.01","0.0","0.01","0.01","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Barrett Hayton","C","SSM","17.268","63","1","0","0","1","1","3","33.33","0.02","0.0","0.0","0.02","0.02","0.05","0.49","0.01","0","0","0.0","1","1","100.0","0","2","0.0","8","20","40.0"
"","Jonah Gadjovich","LW","OS","18.927","42","1","0","0","1","1","4","25.0","0.02","0.0","0.0","0.02","0.02","0.1","0.64","0.02","1","1","100.0","0","1","0.0","0","2","0.0","1","3","33.33"
"","Maksim Sushko","RW","OS","18.596","60","1","0","0","1","1","2","50.0","0.02","0.0","0.0","0.02","0.02","0.03","0.44","0.01","0","1","0.0","1","1","100.0","0","0","0.0","1","4","25.0"
"","Aidan Dudas","C","OS","17.252","68","1","0","0","1","1","3","33.33","0.01","0.0","0.0","0.01","0.01","0.04","0.35","0.01","1","1","100.0","0","0","0.0","0","2","0.0","9","21","42.86"
"","Gabriel Vilardi","C","KGN","18.084","32","0","0","1","0","1","0","0.0","0.0","0.0","0.03","0.0","0.03","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Taylor Raddysh","RW","SSM/ER","19.573","58","0","0","1","0","1","3","0.0","0.0","0.0","0.02","0.0","0.02","0.05","0.58","0.01","0","0","0.0","0","1","0.0","0","2","0.0","3","4","75.0"
"","Domenico Commisso","C","OSH","19.571","63","0","0","1","0","1","2","0.0","0.0","0.0","0.02","0.0","0.02","0.03","0.2","0.0","0","0","0.0","0","0","0.0","0","2","0.0","9","11","81.82"
"","Kyle MacLean","C","OSH","18.382","44","0","0","1","0","1","1","0.0","0.0","0.0","0.02","0.0","0.02","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","11","54.55"
"","Kirill Maksimov","RW","NIAG","18.292","62","0","0","1","0","1","0","0.0","0.0","0.0","0.02","0.0","0.02","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Bobby Dow","RW","PBO","18.861","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Emmett Sproule","C","ER","16.493","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Chris Playfair","LW","WSR","17.293","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Brady Gilmour","C","SAG","18.412","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","7","15","46.67"
"","Seva Losev","LW","OTT","17.257","30","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kody Clark","RW","OTT","17.925","56","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.17","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","1","0.0"
"","Adam Varga","RW","MISS","16.274","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Ball","LW","NB","18.664","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Justin Pringle","LW","KGN","17.523","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Shane Bulitka","LW","SBY","18.188","67","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","8","15","53.33"
"","Liam Stevens","LW","GUE","18.399","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hugo Leufvenius","LW","SAR","18.475","68","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.04","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Andrew Bruder","C","NIAG","17.082","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mathieu Foget","RW","MISS/OTT","20.529","68","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.51","0.01","0","0","0.0","0","1","0.0","0","3","0.0","5","8","62.5"
"","Cole Carter","RW","MISS/KIT","19.195","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ian Martin","RW","NIAG","16.633","24","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Calvin Martin","LW","SSM","17.999","19","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Gagnon","RW","GAT","18.563","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Robert Thomas","C","HAM/LDN","18.207","49","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","8","14","57.14"
"","Jackson Doherty","LW","OS","17.065","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Navrin Mutter","LW","HAM","16.504","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joe Carroll","LW","SSM","16.619","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aidan Brown","RW","BAR","17.98","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jamieson Rees","C","SAR","16.551","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Eric Guest","C","KIT","17.391","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","2","50.0"
"","James McEwan","C","GUE","20.504","64","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Nate Schnarr","C","GUE","18.555","57","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","3","33.33"
"","Marino Moro","LW","OS","17.616","37","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Levi Siau","C","SBY","16.458","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","MacKenzie Entwistle","RW","HAM","18.174","49","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.26","0.01","0","1","0.0","0","0","0.0","0","1","0.0","4","5","80.0"
"","Mitchell Hewitson","LW","OSH","17.347","27","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cole MacKay","RW","SSM","16.258","42","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Rollo","LW","PBO/LDN","20.129","62","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.24","0.0","0","1","0.0","0","0","0.0","0","0","0.0","4","8","50.0"
"","Adam Kadlec","C","WSR/OSH","18.035","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Cliff Pu","C","LDN/KGN","19.286","65","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.07","0.0","0","0","0.0","0","0","0.0","0","1","0.0","12","23","52.17"
"","Sergey Popov","LW","LDN/KGN","17.471","63","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Max Jones","LW","LDN/KGN","19.576","31","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.13","0.5","0.02","0","0","0.0","0","2","0.0","0","2","0.0","0","0","0.0"
"","Joshua Dame","LW","NIAG","19.532","13","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Luke Drewitt","LW","KGN","15.967","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Noah Serre","RW","SBY","19.143","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Evan Krassey","RW","SBY","19.458","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Van Loon","LW","HAM","16.08","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dylan D'Agostino","LW","HAM","17.15","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jordan Frasca","LW","WSR","16.197","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jack Quinn","RW","OTT","15.989","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Goldowski","RW","SAG","17.358","40","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mikhail Shestopalov","LW","GAT","17.64","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Giordano Finoro","C","GAT","19.332","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alexandre Landreville","C","GAT","20.395","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Balmas","LW","GAT","19.494","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Shawn Boudrias","RW","GAT","18.004","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alec Malo","LW","GAT","18.13","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Metis Roelens","C","GAT","17.153","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Samuel Hatto","RW","GAT","17.898","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jeffrey Durocher","LW","GAT","18.673","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony Beauchamp","RW","GAT","18.897","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Eric Uba","RW","FLNT","16.745","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cedric Schiemenz","C","WSR","18.544","25","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","William Basque","C","GAT","17.95","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Formenton","LW","LDN","18.007","48","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.47","0.01","0","1","0.0","0","1","0.0","0","0","0.0","2","3","66.67"
"","Brendan Harrogate","RW","MISS/OSH","19.587","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Troy Lajeunesse","C","SBY/ER","20.323","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","4","50.0"
"","Givani Smith","RW","GUE/KIT","19.549","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.18","0.0","0","0","0.0","0","1","0.0","0","0","0.0","1","1","100.0"
"","Jake Partridge","LW","PBO","16.411","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gianluca Fuoco","LW","ER","18.705","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Emmet Pierce","RW","LDN","16.296","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","David Levin","LW","SBY","17.999","46","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","7","57.14"
"","Ian McKinnon","C","MISS/LDN","19.532","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jonathan Ang","C","SAR/PBO","19.623","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","9","44.44"
"","Connor Roberts","C","HAM/FLNT","17.564","66","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
